,Time,Sex,AgeStart,Value
73,1985,Male,91,0.28684492
74,1985,Female,91,0.25397144
76,1985,Male,92,0.30893892
77,1985,Female,92,0.27570676
79,1985,Male,93,0.32931066
80,1985,Female,93,0.29514983
82,1985,Male,94,0.35129882
83,1985,Female,94,0.31664858
85,1985,Male,95,0.37551653
86,1985,Female,95,0.34017936
88,1985,Male,96,0.397409
89,1985,Female,96,0.36185996
91,1985,Male,97,0.41866867
92,1985,Female,97,0.38313382
94,1985,Male,98,0.43919614
95,1985,Female,98,0.40389914
97,1985,Male,99,0.46529196
98,1985,Female,99,0.43068148
0,1985,Male,100,0.51905733
1,1985,Female,100,0.48878446
0,1995,Male,0,0.08078305
1,1995,Female,0,0.06764031
3,1995,Male,1,0.01807716
4,1995,Female,1,0.016802
6,1995,Male,2,0.01123229
7,1995,Female,2,0.01031019
9,1995,Male,3,0.00761334
10,1995,Female,3,0.00688303
12,1995,Male,4,0.00530044
13,1995,Female,4,0.00474269
15,1995,Male,5,0.0039354
16,1995,Female,5,0.00351079
18,1995,Male,6,0.00323854
19,1995,Female,6,0.00287051
21,1995,Male,7,0.00274543
22,1995,Female,7,0.00245261
24,1995,Male,8,0.00239733
25,1995,Female,8,0.00215918
27,1995,Male,9,0.00216419
28,1995,Female,9,0.00197999
30,1995,Male,10,0.00202184
31,1995,Female,10,0.00188288
33,1995,Male,11,0.00194611
34,1995,Female,11,0.00183943
36,1995,Male,12,0.00196103
37,1995,Female,12,0.00187642
39,1995,Male,13,0.00203668
40,1995,Female,13,0.00197604
42,1995,Male,14,0.00218421
43,1995,Female,14,0.00214028
45,1995,Male,15,0.00238431
46,1995,Female,15,0.00236256
48,1995,Male,16,0.00265014
49,1995,Female,16,0.00260108
51,1995,Male,17,0.00297853
52,1995,Female,17,0.00286368
54,1995,Male,18,0.00331119
55,1995,Female,18,0.00316017
57,1995,Male,19,0.00365575
58,1995,Female,19,0.00344133
60,1995,Male,20,0.00401173
61,1995,Female,20,0.00374873
63,1995,Male,21,0.00433535
64,1995,Female,21,0.00402105
66,1995,Male,22,0.00462485
67,1995,Female,22,0.00434794
69,1995,Male,23,0.00486003
70,1995,Female,23,0.0046631
72,1995,Male,24,0.0050658
73,1995,Female,24,0.00498106
75,1995,Male,25,0.00525265
76,1995,Female,25,0.00531195
78,1995,Male,26,0.00542771
79,1995,Female,26,0.00563343
81,1995,Male,27,0.00562612
82,1995,Female,27,0.00594004
84,1995,Male,28,0.00584103
85,1995,Female,28,0.00623327
87,1995,Male,29,0.00605875
88,1995,Female,29,0.00650438
90,1995,Male,30,0.00636498
91,1995,Female,30,0.00681365
93,1995,Male,31,0.0065724
94,1995,Female,31,0.00702327
96,1995,Male,32,0.00693884
97,1995,Female,32,0.00737017
99,1995,Male,33,0.00726247
0,1995,Female,33,0.00766746
2,1995,Male,34,0.00761181
3,1995,Female,34,0.00799737
5,1995,Male,35,0.00803038
6,1995,Female,35,0.008359
8,1995,Male,36,0.00840553
9,1995,Female,36,0.00867904
11,1995,Male,37,0.0087931
12,1995,Female,37,0.00898531
14,1995,Male,38,0.00922211
15,1995,Female,38,0.0093455
17,1995,Male,39,0.00960699
18,1995,Female,39,0.00962671
20,1995,Male,40,0.01014232
21,1995,Female,40,0.01000267
23,1995,Male,41,0.01042954
24,1995,Female,41,0.01019342
26,1995,Male,42,0.01100704
27,1995,Female,42,0.01055255
29,1995,Male,43,0.01140296
30,1995,Female,43,0.01079152
32,1995,Male,44,0.01193035
33,1995,Female,44,0.01111177
35,1995,Male,45,0.01255818
36,1995,Female,45,0.01150743
38,1995,Male,46,0.01306577
39,1995,Female,46,0.01187114
41,1995,Male,47,0.01373646
42,1995,Female,47,0.01230769
44,1995,Male,48,0.01454904
45,1995,Female,48,0.01291484
47,1995,Male,49,0.01533624
48,1995,Female,49,0.013517
50,1995,Male,50,0.01639461
51,1995,Female,50,0.01433194
53,1995,Male,51,0.01703615
54,1995,Female,51,0.01485311
56,1995,Male,52,0.01814563
57,1995,Female,52,0.01572036
59,1995,Male,53,0.01899481
60,1995,Female,53,0.01639266
62,1995,Male,54,0.01998218
63,1995,Female,54,0.01720955
65,1995,Male,55,0.02099995
66,1995,Female,55,0.01805158
68,1995,Male,56,0.02211048
69,1995,Female,56,0.01900744
71,1995,Male,57,0.02331062
72,1995,Female,57,0.0200116
74,1995,Male,58,0.02492537
75,1995,Female,58,0.02137302
77,1995,Male,59,0.02660986
78,1995,Female,59,0.0228011
80,1995,Male,60,0.02900605
81,1995,Female,60,0.02480336
83,1995,Male,61,0.0306931
84,1995,Female,61,0.02631107
86,1995,Male,62,0.03339386
87,1995,Female,62,0.0286549
89,1995,Male,63,0.03586392
90,1995,Female,63,0.0309287
92,1995,Male,64,0.03855897
93,1995,Female,64,0.03346767
95,1995,Male,65,0.0415368
96,1995,Female,65,0.03634005
98,1995,Male,66,0.04373596
99,1995,Female,66,0.03828016
1,1995,Male,67,0.04648749
2,1995,Female,67,0.0406243
4,1995,Male,68,0.04963047
5,1995,Female,68,0.0433864
7,1995,Male,69,0.05285104
8,1995,Female,69,0.04612746
10,1995,Male,70,0.05749091
11,1995,Female,70,0.05019953
13,1995,Male,71,0.06063052
14,1995,Female,71,0.05272122
16,1995,Male,72,0.06607353
17,1995,Female,72,0.05726371
19,1995,Male,73,0.07079944
20,1995,Female,73,0.06108498
22,1995,Male,74,0.0761665
23,1995,Female,74,0.06545074
25,1995,Male,75,0.08201065
26,1995,Female,75,0.07020702
28,1995,Male,76,0.08792436
29,1995,Female,76,0.07465958
31,1995,Male,77,0.09420959
32,1995,Female,77,0.07933425
34,1995,Male,78,0.10207727
35,1995,Female,78,0.08554242
37,1995,Male,79,0.10928649
38,1995,Female,79,0.09062545
40,1995,Male,80,0.11862639
41,1995,Female,80,0.09807219
43,1995,Male,81,0.12722143
44,1995,Female,81,0.10471798
46,1995,Male,82,0.14060062
47,1995,Female,82,0.11713708
49,1995,Male,83,0.15293393
50,1995,Female,83,0.12819759
52,1995,Male,84,0.1673528
53,1995,Female,84,0.14124988
55,1995,Male,85,0.18044336
56,1995,Female,85,0.15366781
58,1995,Male,86,0.19559908
59,1995,Female,86,0.16721427
61,1995,Male,87,0.21060297
62,1995,Female,87,0.18055121
64,1995,Male,88,0.22702984
65,1995,Female,88,0.195678
67,1995,Male,89,0.24316846
68,1995,Female,89,0.21010529
70,1995,Male,90,0.26293446
71,1995,Female,90,0.23042365
73,1995,Male,91,0.2781528
74,1995,Female,91,0.24262338
76,1995,Male,92,0.30006421
77,1995,Female,92,0.2639925
79,1995,Male,93,0.32048877
80,1995,Female,93,0.28328877
82,1995,Male,94,0.34237521
83,1995,Female,94,0.30459189
85,1995,Male,95,0.36596967
86,1995,Female,95,0.32794117
88,1995,Male,96,0.38786133
89,1995,Female,96,0.34952708
91,1995,Male,97,0.40917346
92,1995,Female,97,0.37068277
